,prediction
367,1091.6194832449678
368,1315.1186669254903
369,1603.4737033942986
370,1727.351264140151
371,1936.0411088618876
372,2001.3439988124544
373,1565.716491705479
374,1241.8545413223233
375,1075.6219585754643
376,922.2587920834292
377,634.0345950072025
378,339.3112386767452
379,84.43205349629609
380,7.082086006597319
381,0.0
382,0.0
383,0.0
384,0.0
385,2.0710811902698487
386,28.33814531479922
387,93.27233834330337
388,238.59269384634504
389,406.68661181488
390,582.2859860461602
391,766.3358275523053
392,912.3775359836934
393,1077.4954648019025
394,1190.5680646682326
395,1370.3835896748722
396,1450.0250669191528
397,1396.3819866390447
398,1127.141922636119
399,974.8089865111847
400,866.1486004716032
401,688.7085892843286
402,489.72337517489916
403,252.87336458062987
404,69.77922126103562
405,0.0
406,0.0
407,0.0
408,0.0
409,18.10371516713085
410,145.01054142037765
411,403.4511302166536
412,995.3693905820267
413,2061.0788276267776
414,3234.1776267581545
415,4137.036549226914
416,4706.4408298463
417,5000.052960542791
418,5093.661894875377
419,5054.608995424653
420,4811.588031550815
421,4308.598351545951
422,3717.8559512919765
423,3049.3369263274353
424,2180.6982790593697
425,1250.920762995564
426,605.356164704579
427,331.85916555789044
428,110.91705431178707
429,8.317493001501315
430,0.0
431,0.0
432,0.0
433,21.385219013820986
434,154.28957793307399
435,405.48850679556995
436,904.9138585735692
437,1695.4310056798704
438,2567.845279917241
439,3259.8163581133877
440,3726.827213374438
441,4019.713892967374
442,3596.780738534505
443,2680.7341148271307
444,1630.9165041618494
445,1256.7425131966816
446,1267.8987965105648
447,1477.110578685798
448,1223.40734863641
449,708.8640054879296
450,362.9570332009657
451,212.33260705408185
452,46.30619048619625
453,3.5415517094000304
454,0.0
455,0.0
456,0.0
457,8.321667230435718
458,73.40853894906799
459,196.54689913555757
460,424.2434411546387
461,1074.8954480320958
462,2395.500924443064
463,3442.3721149374605
464,3840.8915926590616
465,4245.391380339637
466,4654.655486407831
467,4856.917451375155
468,4649.175587569575
469,4310.050597842136
470,3815.379503666365
471,3091.2929492452695
472,2201.8849874539524
473,1327.5630702287867
474,656.8143489589426
475,346.14619201098344
476,117.08383007261892
477,10.263017279753326
478,0.0
479,0.0
480,0.0
481,13.436209787046565
482,117.68278508940249
483,328.2443295321981
484,815.9006768214898
485,1791.234190968248
486,2926.937180570482
487,3833.849096261387
488,4473.93405252926
489,4819.299429278763
490,4951.470660259876
491,4908.7482094707
492,4651.145904419498
493,4317.758432288323
494,3762.893732455248
495,3109.3087319764736
496,2241.1685369770903
497,1364.3936578057444
498,668.0677355717194
499,358.91692624007175
500,136.59984485781374
501,13.031798513900629
502,0.0
503,0.0
504,0.0
505,17.84352992340344
506,114.8638744617389
507,323.8887010872821
508,829.5089697607099
509,1688.779773295253
510,2830.741465515087
511,3799.9529830665415
512,4386.361197607212
513,4663.030476871728
514,4439.002323998906
515,3933.928011414391
516,3727.017889724345
517,3506.435677066474
518,2604.95386146849
519,2098.048371430981
520,1483.8946508430304
521,888.9988796789494
522,461.5618132634797
523,247.30144133387682
524,65.43856274027783
525,3.5297795081793635
526,0.0
527,0.0
528,0.0
529,5.990872668158927
530,47.21004620339828
531,129.80442444323882
532,307.71812171992326
533,623.2911047395055
534,965.2478438416031
535,1225.0894769812069
536,1075.8897644109802
537,827.7876466383332
538,1670.4367542603147
539,3019.615537411331
540,3681.8680396206983
541,3818.2048318725574
542,3412.305610069967
543,2924.4545362915833
544,2086.0885698583575
545,1286.0550883799997
546,663.0166417411832
547,338.6604986571511
548,111.216385427017
549,1.488636397039225
550,0.0
551,0.0
552,0.0
553,2.675694262618522
554,29.2366041715229
555,80.47595496491418
556,83.32601663575036
557,174.05230330570683
558,349.8438754551046
559,660.0433996082515
560,1093.681920278953
561,1064.1709363142281
562,1025.1471692566167
563,1038.7321950894486
564,1173.533891795218
565,1641.8971607436556
566,2183.8328693373087
567,2049.989532040121
568,1481.4482025387954
569,914.7053995863537
570,506.3118236438732
571,212.00608695242607
572,28.46880762589491
573,2.695274551369257
574,0.0
575,0.0
576,0.0
577,14.785167540373932
578,124.29278001650434
579,317.2273528790289
580,783.0400240074675
581,1768.0662153654162
582,2858.8532460404513
583,3784.591682817097
584,4264.437502858016
585,4507.945362884578
586,4654.651106247951
587,4486.059802374117
588,4107.126757483367
589,3509.781554632452
590,2671.776188769488
591,2209.7236308886045
592,1652.155110998486
593,1014.0416617921569
594,448.03507692666983
595,238.07676686345542
596,88.07245146494542
597,0.0
598,0.0
599,0.0
600,0.0
601,2.340569221560455
602,112.66870371895016
603,315.4200285859399
604,790.1813580889091
605,1679.1458519712005
606,2788.694484680161
607,3770.937195108419
608,4360.456223424382
609,4723.256890016722
610,4777.450068091573
611,4791.50658252993
612,4496.513816056324
613,3835.030217848091
614,3007.828558440422
615,2180.3058537187735
616,1500.3330143762569
617,888.3093959390858
618,476.1816700427767
619,249.9305392393205
620,84.37448711550479
621,4.06522204176462
622,0.0
623,0.0
624,0.0
625,3.8022464827351943
626,86.39725328511787
627,251.17946933534955
628,405.2343407764049
629,573.5830813441437
630,743.6156717218805
631,796.1476666861237
632,1003.5422577259312
633,1337.80866945843
634,1265.0351893686911
635,1067.8304596533644
636,1158.4152138246104
637,984.7521010659134
638,882.6385841455121
639,701.7189940536689
640,469.08688985299545
641,289.2532546145456
642,151.8810059747092
643,49.487310765703306
644,5.453337905247938
645,0.7012705208003792
646,0.0
647,0.0
648,0.0
649,0.0
650,10.62919785864768
651,64.70733044229218
652,139.4986438927727
653,236.86425420646225
654,324.1025016471606
655,498.6957119332525
656,447.4126698621185
657,469.9979354713396
658,516.9462141849682
659,560.4096601882317
660,729.3238580151568
661,776.2972550292568
662,720.2415497482896
663,675.6369825899667
664,569.1612977349268
665,418.86344106233673
666,261.11441501242956
667,102.25977214230855
668,21.015848020825178
669,2.3420730157418186
670,0.0
671,0.0
672,0.0
673,3.9921436701855164
674,84.73145385985823
675,265.36932817409024
676,627.6559158427406
677,1359.030884924934
678,2382.0729373562635
679,3275.8287808696778
680,3840.055326663486
681,4188.8826870020375
682,4302.198181992182
683,4124.244761955888
684,3901.2502841071964
685,3506.324153186455
686,2681.134689388561
687,2012.9789581767673
688,1343.2971025570098
689,748.2357111307043
690,394.3253008130206
691,212.89562873215394
692,61.16787219153103
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,36.7956028518094
699,166.64865055892386
700,286.96084019888707
701,324.8966297004049
702,416.3599891059937
703,797.9165177210443
704,1649.290801052387
705,2378.310862292101
706,2915.409382651653
707,3293.2785691616073
708,3042.101984734228
709,2160.2556775354174
710,1484.661348676902
711,1069.1777153474445
712,730.3027973847682
713,508.32802615258834
714,320.3725537522707
715,176.06486377955855
716,54.87852385542743
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,5.656020352497311
724,56.35369705187743
725,158.77066597985487
726,318.9670028397536
727,442.2367473974447
728,495.2994344381507
729,533.8376642435435
730,541.093568361374
731,541.9492541115422
732,481.9942627800889
733,474.5242500363655
734,413.22911548767286
735,305.7778308473516
736,196.44946499193998
737,105.68023994324281
738,42.076139509729515
739,3.10626679649818
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,17.499804108191213
748,98.39077496694168
749,206.00463486380977
750,346.45779917984714
751,514.957824402175
752,680.1997931475773
753,766.6431942882391
754,763.9666168901474
755,749.3790504041026
756,724.7279998522024
757,671.3605798432236
758,579.6490876630598
759,415.66504908418676
760,245.5317336661929
761,103.38233403948334
762,54.5603482974289
763,13.451900689185706
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,1.0309217854118358
771,38.256992409415105
772,129.76500212113615
773,284.5043428274213
774,483.144764346045
775,666.43455262624
776,817.0517003599405
777,929.215178499212
778,926.1950388470992
779,879.1021940806249
780,829.0374973281712
781,717.5313605723678
782,563.523248592525
783,391.26176124217955
784,263.2660345121709
785,141.61525558825255
786,68.02790527587439
787,17.861651513458924
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,1.133327792279133
795,28.030061653030444
796,97.17846446049438
797,251.13960174504408
798,451.90424406081104
799,639.4148603258143
800,750.0094751179163
801,720.0217376064097
802,744.7003089509002
803,728.5580128521143
804,687.1608846222589
805,695.003950348779
806,643.0940989548135
807,511.22204063810693
808,317.83972713973685
809,163.2932252396171
810,73.51971902915852
811,21.888340381206824
812,1.4173526704389734
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,8.128955335599688
819,53.676368864779676
820,133.3779079799384
821,272.8719850925488
822,469.8079945752397
823,648.552551031291
824,824.3126736546246
825,912.5505146491682
826,966.1862268404275
827,975.7810262598684
828,924.4737828500929
829,835.9725398923372
830,683.994197231418
831,515.7501225387236
832,342.0784734402955
833,198.51800090047885
834,98.84818222160544
835,31.45396066155935
836,1.5888019679347645
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,5.664771429975595
843,53.63383451320479
844,150.51727389359712
845,310.87907688336725
846,479.4869468962799
847,640.5901162582012
848,709.8196709092019
849,763.2347770793311
850,796.4140732762448
851,771.5796577500862
852,738.1300741477171
853,705.0957768886187
854,620.9211780967289
855,465.3833654684514
856,313.17621570181143
857,191.59134268501643
858,91.5378000641964
859,30.72421059629371
860,1.4465656914720055
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,7.495785741387785
867,56.95108354168218
868,153.55551356654672
869,318.6542970029209
870,513.9433529655844
871,693.7052299803338
872,825.9843896479135
873,870.7237952316989
874,880.7560969054672
875,853.3575688568887
876,803.0707857318705
877,738.0808452703477
878,611.2377945950483
879,445.75342372001074
880,297.7303669929978
881,186.1082390917017
882,91.85549276844924
883,30.09943082458409
884,3.5954714627527498
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.4609242252055641
891,10.638475042961357
892,23.046906880897133
893,39.97968691837741
894,62.940723487011084
895,93.37583283379138
896,127.24548432944084
897,149.1900578225397
898,191.30931428460048
899,266.2455925485407
900,345.0170808951083
901,368.60106415438037
902,344.8390385324342
903,325.7299924240345
904,233.93844168101117
905,129.04703906386493
906,62.56598272860609
907,22.70906359427486
908,2.6152585881100148
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,4.379519399035014
915,30.426233428652637
916,68.53291688307206
917,124.90361307893068
918,244.41888971642078
919,373.44741268615326
920,332.3988043500791
921,396.45179320765646
922,487.0095152878147
923,430.5049126383931
924,474.71330443321534
925,514.8713593376167
926,440.2665862327536
927,240.26295354464523
928,138.52272162271524
929,86.10871420518143
930,42.040859693211154
931,9.726540863455273
932,1.3833868625870904
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.7492744348588862
939,12.438208380421019
940,25.243454002751733
941,43.911865462784945
942,106.87068984677506
943,218.0736257006414
944,290.5811621154601
945,286.37144288484456
946,305.65860386261727
947,288.8173265799751
948,224.10416915362225
949,185.31963378291385
950,162.28726958724644
951,135.5996826327373
952,97.72995727124831
953,64.7192041842913
954,46.23152958514933
955,15.990220452688433
956,5.082437816712861
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,2.916692621932966
963,20.883998482604465
964,59.91302278090944
965,126.5427420979295
966,247.1952345634405
967,337.71192760779104
968,305.017779372919
969,245.78634638631365
970,275.5540698935898
971,308.34199015625455
972,357.63647309977034
973,345.1483785492418
974,327.03647801928133
975,322.359891679227
976,233.05829060063883
977,151.17871975382963
978,87.479815201147
979,37.255717366790236
980,5.000859307442681
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,9.688256667044755
987,35.56590553581268
988,76.26108532216006
989,145.1234044359316
990,194.11202042622807
991,259.2699647524047
992,310.86771030287787
993,337.4001219347685
994,368.9475091760634
995,345.06124385153856
996,323.5122094907309
997,289.20054157714713
998,259.14746924779547
999,207.20170275541133
1000,136.8164481292779
1001,78.38090046794167
1002,45.10989043663187
1003,12.670873567733015
1004,1.2991680569134898
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,10.304771114419221
1011,37.88576364402808
1012,77.74241595577747
1013,136.76942988617412
1014,220.13366036770907
1015,279.6650384858037
1016,324.35084698480176
1017,399.87041625197793
1018,425.39568108414016
1019,398.0933934866665
1020,356.4087673053898
1021,325.39787686859427
1022,296.6212375231838
1023,247.66839734281876
1024,176.24768065930465
1025,118.44247166951676
1026,72.4080907849096
1027,32.50398529979415
1028,4.37974039492749
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.3225755396030456
1034,10.122461960614185
1035,43.30462153256814
1036,97.33621361420722
1037,164.28673926427714
1038,245.17803397492938
1039,345.31234789075114
1040,441.2645256619023
1041,495.0405581514058
1042,491.715292170089
1043,450.8064316961211
1044,407.6471358876525
1045,316.2105486336254
1046,220.34063733966715
1047,147.16293421735963
1048,114.18279091811655
1049,68.9121681917782
1050,36.674768215125766
1051,13.73243168167945
1052,1.7919988349189973
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0305290717382736
1058,2.829787177817966
1059,17.06111234884451
1060,49.26858485738907
1061,100.39352987053525
1062,149.52966054988957
1063,193.70344209422348
1064,233.1779811656299
1065,270.0462837348339
1066,289.3460638970511
1067,298.65812503879977
1068,278.69142559211207
1069,254.318584705276
1070,231.23547540485816
1071,210.27918477617072
1072,150.67756313686573
1073,100.59506614399962
1074,59.308942044346054
1075,23.983286980834123
1076,3.804083217266742
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.7379993125298062
1082,6.924324069772938
1083,33.460060089369165
1084,69.03266912953285
1085,109.07824972456709
1086,158.09628122427213
1087,228.71842776061172
1088,274.9399589080649
1089,338.8225944619259
1090,371.51507526945704
1091,409.2146630308273
1092,416.97198253506497
1093,331.9341571590694
1094,263.1226013521383
1095,220.0451837959808
1096,189.03598732168243
1097,135.37055338201904
1098,76.93457490586955
1099,19.945231772424616
1100,1.8425128713300016
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.41636093316789075
1106,4.441903468320824
1107,19.25769407887411
1108,50.87682040401529
1109,86.62978385451851
1110,122.62444161960144
1111,164.83878179844925
1112,197.72912751596544
1113,238.158703381715
1114,271.12757978593135
1115,307.1157636305786
1116,318.420030167242
1117,304.8974296014628
1118,240.72149134359523
1119,207.0638100396296
1120,178.4885063389293
1121,139.08191520347748
1122,85.64168895619318
1123,44.22431965089055
1124,6.718005640938691
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,1.7556193866399572
1130,28.440544908865498
1131,91.25174111321218
1132,211.9708537252074
1133,397.9992590739761
1134,599.0634452888056
1135,774.5358415133998
1136,906.0413768878901
1137,978.024894617403
1138,1007.9943958358936
1139,1008.731926949134
1140,973.1364364813955
1141,859.0827288924747
1142,707.081728472579
1143,556.5768263305139
1144,396.71860298706605
1145,240.16405104751578
1146,126.32333554729931
1147,59.75103066027895
1148,12.839573927974739
1149,0.49569725189214936
1150,0.0
1151,0.0
1152,0.0
1153,1.4371289089592958
1154,25.829028879725406
1155,82.29634524528053
1156,175.62837350689608
1157,314.4613873362484
1158,478.4686732256546
1159,608.7619325618865
1160,708.9178017874133
1161,765.2833691821209
1162,703.1132002989731
1163,538.2422607693724
1164,353.1791822573568
1165,291.63998991274246
1166,283.6860138406728
1167,312.98305023677665
1168,252.12805932701139
1169,152.69849353965452
1170,78.45255536752084
1171,42.066909420231866
1172,7.794503475916178
1173,0.5240402738898668
1174,0.0
1175,0.0
1176,0.0
1177,1.0424594508725638
1178,15.659958662541918
1179,49.132740779419265
1180,104.42648682327716
1181,238.3667527166154
1182,456.44161008615555
1183,654.3990064936031
1184,749.1680079318687
1185,832.9131073624476
1186,895.9799642995706
1187,945.2004963874858
1188,929.336648588853
1189,857.2056227934871
1190,733.4791555746101
1191,575.8245224543792
1192,404.4836336022887
1193,258.2292061025097
1194,135.5236988346205
1195,62.632246076912864
1196,15.937313487771648
1197,0.9528276030810056
1198,0.0
1199,0.0
1200,0.0
1201,0.1595847771302649
1202,26.789657577688665
1203,84.92085842359631
1204,189.85715721968057
1205,357.4751443811524
1206,544.8079201710193
1207,713.1301904420798
1208,842.377567780529
1209,925.4480307811216
1210,963.1581129744548
1211,963.183503409321
1212,919.587658339193
1213,847.3360135306863
1214,718.4236907131174
1215,576.4661908984687
1216,415.5154509288342
1217,263.1997547062914
1218,137.95614593441175
1219,66.66844177596838
1220,17.796840211509686
1221,1.6598644450834843
1222,0.0
1223,0.0
1224,0.0
1225,1.7729569523417275
1226,23.53101908157378
1227,76.82927810114995
1228,183.23698209554644
1229,330.00847312111745
1230,514.7893626386372
1231,690.5913252669393
1232,819.5157481791651
1233,862.7664652482076
1234,842.7142122494524
1235,770.9300277866731
1236,744.3195370490573
1237,693.6063147504924
1238,518.9338712485649
1239,425.34071252454237
1240,312.4533938558171
1241,192.62187359914236
1242,103.25620143956345
1243,51.721418301629726
1244,12.087584006290989
1245,0.6361424358817811
1246,0.0
1247,0.0
1248,0.0
1249,0.5909047126604768
1250,7.3125821993812234
1251,28.341996168190384
1252,71.03026428412124
1253,141.39001598627704
1254,206.38319233745608
1255,259.8241735771468
1256,238.27390072661433
1257,191.3339083904412
1258,359.60803047858667
1259,618.4585546401854
1260,738.6582452810981
1261,738.0123959837822
1262,618.1813435654087
1263,480.83256082668754
1264,323.99066914986605
1265,199.8456766523189
1266,99.04821337130866
1267,48.30118158032225
1268,10.134501981969928
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.086901780519449
1274,5.312218772065911
1275,15.811258266680094
1276,18.609840894591343
1277,39.256566420006735
1278,79.67410037820056
1279,157.84193286388916
1280,253.98951890815474
1281,256.54499380043313
1282,251.36174389425707
1283,245.18248682359106
1284,264.2374419713773
1285,361.6068208455678
1286,431.68624271357095
1287,380.7550472870347
1288,265.6860209353001
1289,167.2659629930081
1290,96.51766124191417
1291,43.58589910809962
1292,6.153816637992642
1293,0.6100875664014944
1294,0.0
1295,0.0
1296,0.0
1297,0.41418690023630783
1298,25.805892048625545
1299,80.31445523704411
1300,176.1933187092876
1301,343.0294111175208
1302,525.993972845966
1303,687.6031471194516
1304,786.5480805636969
1305,843.1093951715409
1306,877.5198082580587
1307,854.5702864978433
1308,785.3077679174858
1309,685.8591553628487
1310,516.334115933823
1311,418.10774866426743
1312,298.91787375472506
1313,184.68091370478874
1314,83.1286362236518
1315,38.82662819790471
1316,6.2565796534160745
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,25.19168259407757
1323,78.74178387405826
1324,177.76989769562243
1325,330.96372780134084
1326,518.3630047616144
1327,700.4039023214666
1328,827.7408263567736
1329,899.67347467211
1330,930.1729660652304
1331,929.9087054750103
1332,875.7433232054595
1333,749.694788510192
1334,581.8877444711841
1335,440.06834489512914
1336,317.8548796775343
1337,198.2751562111663
1338,109.91908422846257
1339,55.23547624812693
1340,15.363205839387415
1341,0.8373552048057665
1342,0.0
1343,0.0
1344,0.0
1345,0.4680767612103198
1346,18.948808154756378
1347,57.00976100250091
1348,94.6001653744886
1349,133.51320887033398
1350,172.56378043755282
1351,193.7011286283595
1352,241.8569123150516
1353,312.9801776317364
1354,306.20632665100857
1355,267.9708723931458
1356,290.17015715346747
1357,248.85669048418208
1358,217.21091689041413
1359,173.52645869403344
1360,116.92398229253888
1361,69.66604516546718
1362,36.49767807284171
1363,12.09247610761033
1364,1.5802618189721986
1365,1.031548449408692
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,1.620379191838164
1371,13.843022482660924
1372,29.21757164690579
1373,49.69187967579008
1374,75.00202294873769
1375,122.35917404786832
1376,113.67459203322916
1377,119.11033139633699
1378,148.0124511203449
1379,158.100329322116
1380,188.40950428541768
1381,193.74841333336178
1382,173.51912420799223
1383,160.73889130772986
1384,134.2325473041838
1385,96.30990996708226
1386,60.915594138698864
1387,24.218328108009118
1388,5.664577387912963
1389,1.402083875898915
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,18.83255338709651
1395,64.97783747655008
1396,144.46526402012387
1397,274.76955594984724
1398,435.97864542822833
1399,609.0795112728716
1400,721.7567951752673
1401,798.739807823727
1402,830.3574152921602
1403,814.719671219304
1404,780.7199048555395
1405,687.9965535389902
1406,496.75679438787364
1407,376.9169794449191
1408,248.4236107420636
1409,150.8385466631567
1410,81.85623209749403
1411,39.0678581826045
1412,7.586630247668166
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,7.249426649277289
1419,36.16666387660578
1420,65.89003201732717
1421,77.24161660386733
1422,101.59840632532365
1423,185.70322210051773
1424,350.435530153655
1425,484.6508612510539
1426,584.4084096302024
1427,652.4053229610083
1428,600.6135616542715
1429,440.11685513419275
1430,304.3992126701226
1431,232.81554956753234
1432,165.9056306444746
1433,114.38536991722128
1434,70.26044966871845
1435,38.07655342628307
1436,9.524577391873496
1437,0.1378161917784338
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,1.2397018101943325
1444,32.796009021699746
