,prediction
370,1814.411668637395
371,1914.5926406425237
372,1784.7878991508485
373,1413.5087950971722
374,1371.870355617106
375,1050.3945918229222
376,1000.9182952719927
377,709.5709205214679
378,424.6671099150181
379,170.24091302286834
380,41.11052831087262
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,29.21848902873695
387,100.07283314041794
388,283.74202798604966
389,532.1991325512529
390,591.9462077218294
391,751.2346059304476
392,878.1989881914855
393,1121.9084057325124
394,1289.5790503826738
395,1541.514369018674
396,1484.5356316977739
397,1187.1219293484091
398,1051.2949872368574
399,1153.3198945507406
400,973.7460720804334
401,777.2430387881399
402,496.3894697213173
403,265.68484529279175
404,82.75903305659071
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,125.92011495441199
411,397.20722837269307
412,855.6341683852672
413,2065.8551401913164
414,2887.581676594019
415,3986.63444308877
416,4637.105583804846
417,4924.1071132457255
418,5033.546121937036
419,5032.412575457096
420,4919.772844326496
421,4292.6827657341955
422,3654.573330420256
423,2863.0346028363706
424,2055.962836918831
425,1321.5833699986338
426,657.7247958853841
427,386.89830319717527
428,112.3330208605528
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,120.80780367013067
435,376.4892486521602
436,649.2989777898789
437,1703.45192378819
438,2791.311388683915
439,3211.897628749609
440,3930.878104248047
441,3999.334127830267
442,3669.4331439828875
443,2673.878433879018
444,1573.8527379816771
445,1769.694849087596
446,1571.615888875723
447,1535.3012220329047
448,1032.2636576977372
449,690.0794401426614
450,383.02128034070137
451,219.04277803882957
452,76.90999238356947
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,69.17096714397893
459,210.88785175077618
460,430.45671479389074
461,1181.5156244373322
462,1928.3742693561317
463,3263.7024457490443
464,3706.0452941572667
465,4184.816437447071
466,4370.6456116032605
467,4698.161944459677
468,4660.7180028676985
469,4237.659797633886
470,3702.5110349786282
471,3009.6328849804404
472,2125.7278896814587
473,1309.372285823822
474,672.7680375677347
475,399.70824131011966
476,110.74361663036049
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,165.88074673578143
483,375.5776613035798
484,837.0178802087903
485,1625.322480418682
486,2378.017163929939
487,3750.94699421525
488,4195.942416568994
489,4750.566170722246
490,4891.885960575342
491,4825.323168075085
492,4684.792794070244
493,4223.362485580445
494,3608.1365411889556
495,2943.7744154512884
496,2138.2447443455458
497,1331.8487662374973
498,743.5313938137889
499,389.46070090591905
500,113.11814361937344
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,126.2025083969906
507,357.59262814320624
508,828.6391365864873
509,1547.6866782581806
510,2592.399611839056
511,3715.1591172122958
512,4160.604609121085
513,4412.195540821553
514,4602.059279265404
515,3845.231610789299
516,3670.7037275862695
517,3412.105448713303
518,2700.047910987139
519,2118.9941041481493
520,1635.336100845337
521,1072.06456946522
522,563.1260789470375
523,269.369768416062
524,117.20659579083323
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,56.31083085469901
531,167.8586328424886
532,319.09901550516486
533,593.686169103384
534,1047.7423596158624
535,1525.9715911388398
536,1299.983875914216
537,1099.5545239922405
538,2148.7800285351277
539,3095.400012116432
540,3872.3560760307314
541,3854.4206163060667
542,3343.958014962673
543,2848.4287009513378
544,1874.5027890050412
545,1286.806782540679
546,684.4991073547304
547,372.27873177364467
548,115.26936588183045
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,45.45933179408312
555,121.43597236074507
556,177.7075566888973
557,298.7812969587743
558,522.552368364036
559,564.4924774718285
560,1246.2866821789742
561,1229.269388268292
562,1237.46384942472
563,1455.1820064657927
564,1704.3956345522404
565,2206.0338653182985
566,2614.3270894128086
567,2390.73273950994
568,1420.8776161283254
569,897.5036230659485
570,536.4311789529025
571,243.83868011444807
572,105.94652703970671
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,133.3820169992745
579,341.6670177508146
580,736.4718460911513
581,1669.3587278205157
582,2715.4645873743298
583,3762.446151738167
584,4226.935361205339
585,4505.922781963349
586,4586.084031361342
587,4274.081257746219
588,3942.8153704798224
589,3693.1959279692173
590,2552.613736563921
591,2320.4314990997314
592,1753.390336174965
593,1173.2141991421581
594,627.6326311187446
595,372.27873177364467
596,117.32088594786823
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,122.65253992840648
603,366.8916948035359
604,726.6615600496531
605,1599.157445910573
606,2508.7985939472915
607,3659.4417365562917
608,4111.402813990117
609,4705.131700401306
610,4786.98626388073
611,4784.601271151304
612,4490.0811537981035
613,4218.546365429163
614,2811.6619141227006
615,2341.222696285844
616,1495.7229528737068
617,979.9111193776131
618,552.4812248629331
619,304.41333904780447
620,123.0042101649195
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,103.43089410368353
627,319.6335371777415
628,474.3668179857731
629,762.9235137346387
630,817.7539122113585
631,744.098850530684
632,1117.1762678083778
633,1725.9935053789616
634,1346.665862492323
635,864.5404707589746
636,1395.3512053719164
637,1090.2855516752602
638,889.7833240261674
639,809.9483494251966
640,659.2241306720674
641,347.65728718310595
642,234.88605082042517
643,175.9719097554311
644,79.31808449719101
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,40.59531753125601
651,104.41789885919542
652,183.42527901805937
653,313.82757156997917
654,401.20898576796054
655,654.6110886020958
656,535.0189874741435
657,542.3768728744984
658,696.9643595109881
659,893.0453030848503
660,929.0239555844664
661,929.3777403277159
662,791.0919899788499
663,842.8610953089595
664,727.1701523163915
665,523.0871890577674
666,307.4963539454341
667,149.83518614307047
668,71.08176037911326
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,89.30811963027344
675,325.96131605900825
676,611.9992925463617
677,1486.8873049271108
678,2383.3722056365013
679,3328.6829891681673
680,4047.4143373274806
681,4468.253634724617
682,4432.41791433692
683,4302.9311604845525
684,3616.4708588111403
685,3348.529450374842
686,2570.156709664464
687,2291.4015001916887
688,1477.334347947836
689,896.7532508370281
690,601.6779793515801
691,280.12500402353703
692,105.08769556626677
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,73.03869898600504
699,199.49632048487663
700,403.47556612014773
701,275.7209777406603
702,380.6731099306047
703,987.1842536392808
704,2323.0572465759515
705,3010.149251797199
706,3532.3871353411673
707,3432.7679813683035
708,2995.9360074055194
709,2639.9041628962755
710,1573.342522457242
711,1257.8938290560245
712,745.1486710873246
713,534.7629826484621
714,384.5748233909905
715,253.27606541745365
716,93.38677351925523
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,12.160612028371542
724,66.21672427430748
725,168.44045400470495
726,363.66011963188646
727,486.3304119586944
728,571.7712889015675
729,576.0240364193916
730,528.286895737052
731,594.8640396595001
732,446.8015087455511
733,483.1247624605894
734,474.02372205555434
735,314.11422709822654
736,223.96245647370813
737,103.78738832250237
738,63.87377334348857
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,23.504909740760922
748,94.48700574338436
749,199.01174290180205
750,340.28690416216847
751,571.0076776206494
752,662.3095012307167
753,732.9399732291698
754,729.1706126689911
755,771.3345517337322
756,717.2245398759842
757,743.8538177490234
758,590.2894462645054
759,402.5786764115095
760,288.63448709249496
761,133.88888079822064
762,78.45308336690069
763,18.777590226195752
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,40.551309898495674
772,131.68580593317748
773,294.72098686695097
774,493.55975306332107
775,655.8692182481288
776,829.2014926314354
777,884.1630292832851
778,925.0166449069976
779,922.3416702210902
780,828.6889156401157
781,787.4135212004185
782,542.2435093671083
783,360.04618741571903
784,265.8094089433551
785,152.3420645803213
786,77.2342964373529
787,24.28904419094324
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,26.008010932803153
796,135.56679261624814
797,284.97898483425377
798,435.7517073512077
799,685.3315090835094
800,722.6415919840335
801,682.1975983858108
802,837.3148109793663
803,700.5351896345616
804,645.8332725763321
805,790.0634954810142
806,700.7669928431511
807,487.49955866038795
808,305.8595603048801
809,165.17577195614575
810,65.93294563516974
811,25.849927583523094
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,51.703619822859764
820,127.74317676723003
821,271.82398104071615
822,472.90227530300615
823,599.7807402491569
824,832.0123898506164
825,881.905300372839
826,937.8556580007075
827,928.620686852932
828,902.8688957333565
829,813.7896356284618
830,642.0988026916981
831,506.26600301563735
832,322.74403733611103
833,188.64064413160085
834,99.43382357954978
835,44.77557996287942
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,27.240517178177832
843,52.827929774299264
844,145.52304949611425
845,316.34280031621455
846,430.317621999979
847,631.6837986767292
848,733.5009713351726
849,784.1449929356575
850,790.8607611536979
851,750.9555812358856
852,740.9379050910472
853,723.3459303259849
854,603.5477656066417
855,461.43340804874896
856,289.7344362437725
857,189.17636710256338
858,102.90699115097523
859,45.74282177723944
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,29.360370398685333
867,54.949036449193954
868,144.76125829964874
869,329.48123447299
870,481.2295050859451
871,689.8400299787521
872,782.7323326706886
873,825.1000525116921
874,881.9252869606017
875,874.8297048926353
876,792.5287140190601
877,711.8231473624706
878,562.5897526860236
879,433.3701096743345
880,293.36660364568235
881,178.45179419517515
882,104.63628601357341
883,43.620650524646045
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,4.777830077614635
891,11.603589991293846
892,25.09588891658932
893,57.122371821105475
894,112.33078747540712
895,101.06580402106046
896,144.44427170455455
897,163.14144982695578
898,194.849862241745
899,325.42035132944585
900,395.53518996834754
901,360.14972618222237
902,437.9639684915542
903,384.6477881848812
904,227.76414928883312
905,139.27362640723587
906,77.65889981836081
907,38.75389494113624
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,10.180879554804415
915,30.04226031694561
916,68.92935839630663
917,122.74814386367797
918,226.85700889527797
919,360.9118951320648
920,345.4557379603386
921,551.5051292985678
922,585.4912915527821
923,525.2391814917326
924,574.6982937723398
925,538.4909416615963
926,474.12331158220763
927,217.26483758836983
928,179.844382019341
929,87.77618266046046
930,55.56127164959907
931,18.776388283632695
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,4.552332774829119
939,17.851591139193623
940,42.845693764463064
941,65.84707542434334
942,165.00834135711193
943,232.2949919745326
944,329.0982955724001
945,347.5829702496529
946,374.3350866526365
947,265.2241659387946
948,233.50129587203264
949,207.99270924478768
950,165.62821747809647
951,149.09072409421205
952,130.97536344006656
953,77.2144042879343
954,43.31681232266128
955,30.852622870914637
956,12.992623499594629
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,5.958350160811096
963,21.836924680508673
964,61.377604784443974
965,148.9416145339608
966,261.46495320796964
967,303.0223233729601
968,300.4881820142269
969,312.5169827967882
970,339.06401345729824
971,415.60532990992067
972,429.1792793691158
973,417.129839515686
974,435.58714424371715
975,386.34434728324413
976,278.9989771708846
977,173.6661740273237
978,100.43559119403362
979,46.629649341478945
980,11.237553407996893
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,13.635555454529822
987,36.813083943352105
988,78.91802050620318
989,148.86240651905536
990,225.66576362103223
991,230.56804089993238
992,313.3240357160568
993,377.2227021485567
994,324.49794626533986
995,276.2573805257678
996,286.15900053083897
997,329.28497442305087
998,345.41263973414897
999,239.39395665228366
1000,131.19361045360566
1001,86.678620223701
1002,48.307264966517685
1003,18.55508704818785
1004,8.229741509445011
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,19.437287133559582
1011,45.498810266330835
1012,85.05819560140371
1013,149.2174260109663
1014,248.22181268334387
1015,262.00275382250544
1016,252.55217134952545
1017,396.57847611308097
1018,375.50965926647183
1019,363.66403453052044
1020,312.52683872580525
1021,283.87754184007645
1022,256.3676178216934
1023,216.57279340177774
1024,191.59000513404607
1025,98.52895829156041
1026,83.46045335233211
1027,47.52165384404361
1028,13.095430368930101
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,13.90050222929567
1035,47.99510331228375
1036,106.06848643049598
1037,177.47542190998792
1038,257.7921601474285
1039,356.95994232594967
1040,495.26060481369495
1041,534.5761117100716
1042,466.2870581656694
1043,422.04732995331284
1044,376.4849498033523
1045,337.94174251556393
1046,233.93404670655727
1047,140.95707574635745
1048,121.11516752690076
1049,85.37363684177399
1050,41.74886966384947
1051,19.908684714138506
1052,8.613353283237666
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,5.114728675642982
1059,12.417178473249077
1060,49.71853011958301
1061,102.41103530824184
1062,172.23689261376856
1063,190.5289645805955
1064,214.2121782079339
1065,288.8047165006399
1066,319.1378662347793
1067,336.56854030787946
1068,296.7129834473133
1069,220.84344986379145
1070,216.01531527042388
1071,184.80160524398087
1072,184.44258500039578
1073,112.54263843744992
1074,56.892427330836654
1075,36.47776343151927
1076,12.098578914161772
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,9.863052673079073
1083,35.171552351117136
1084,75.00251231566071
1085,112.18551554605364
1086,168.79978331923485
1087,211.25782055854796
1088,217.25551394820212
1089,331.23105679750444
1090,356.2688253521919
1091,375.8876873731613
1092,361.78402465581894
1093,287.1644941672683
1094,276.63640452772376
1095,238.29967380166053
1096,203.547496381402
1097,152.7835724249482
1098,89.38287938162684
1099,34.89786144420504
1100,8.945299234008417
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,6.5552423497661945
1107,20.79551657103002
1108,58.089712366461754
1109,108.02450200170279
1110,120.03244049549102
1111,157.34140730649233
1112,177.23621816933155
1113,226.2168371155858
1114,282.0609601914883
1115,332.69481679201124
1116,321.2432575106621
1117,267.41602839678524
1118,233.22933061122893
1119,253.73424751907586
1120,204.2243960916996
1121,160.5534786120057
1122,98.23071341514587
1123,54.460588454827665
1124,17.696247575059534
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,25.99028871897608
1131,77.51146439239382
1132,171.12281205207108
1133,386.69232682585715
1134,566.4086332798004
1135,735.7468868672847
1136,905.1293719410896
1137,980.6142495632171
1138,1006.8746340930461
1139,1010.0222125947475
1140,980.9014794945716
1141,859.6730718076229
1142,703.7905995547771
1143,541.4447670221329
1144,399.40403703153135
1145,246.0338307827711
1146,125.10050858035683
1147,64.43507622778415
1148,23.640012377500533
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,25.343270159326494
1155,78.33697571530938
1156,139.62253316268325
1157,330.4123278647661
1158,541.3113857388496
1159,643.051428025961
1160,763.8755709171295
1161,789.1427387952805
1162,710.4043743610382
1163,525.5093094974756
1164,302.72695457339285
1165,377.04347534179686
1166,329.30520139932634
1167,327.1578451573849
1168,215.06528269797562
1169,138.03421757742763
1170,78.04280885830521
1171,45.08648816272616
1172,16.14025887893513
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,14.965322462841868
1179,43.4475149910897
1180,87.57635970935225
1181,235.82283076196907
1182,377.03403150737284
1183,639.2986886143684
1184,717.075842410326
1185,897.470319199562
1186,876.0885165095328
1187,933.1028336942195
1188,961.0688777446746
1189,880.1891324400901
1190,746.8673281431198
1191,583.5600789248944
1192,412.7335800558329
1193,241.80860774964094
1194,129.9235263325274
1195,67.00960285663605
1196,22.940125515684485
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,34.402006478793915
1203,72.21509590297937
1204,165.2626724034548
1205,312.2293407708406
1206,467.1697991251945
1207,708.7107342660427
1208,812.8355679631233
1209,947.6100057005882
1210,978.3920981526375
1211,958.4952783286572
1212,920.2873099923133
1213,842.3076117038727
1214,713.9093762397766
1215,545.1634399473667
1216,414.0018698483705
1217,244.38164053559302
1218,136.9408361837268
1219,65.84468441717327
1220,23.417356810346245
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,26.427495326288042
1227,74.53912911638618
1228,165.74174953848123
1229,293.6691497594118
1230,513.0466761320829
1231,714.797371405363
1232,809.2456059157848
1233,887.0417847454547
1234,921.2621884346008
1235,762.0141396403312
1236,726.3669271051883
1237,675.025984865427
1238,531.3048704892396
1239,419.0877009272575
1240,328.6397373139858
1241,221.14781606197357
1242,114.52813594266772
1243,55.20118253566324
1244,24.239051965624093
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,12.000249280873685
1251,34.79952537193894
1252,65.19574274942279
1253,120.38213709890842
1254,219.5517050206661
1255,318.41460588276385
1256,265.48004233986137
1257,233.0836895138025
1258,438.98795487284656
1259,633.4674814403057
1260,813.9507646143436
1261,778.6903028547764
1262,646.2880189597606
1263,555.6898468673229
1264,359.9982814192772
1265,242.5337912097573
1266,127.5227834276855
1267,61.49683319404721
1268,23.84970842823386
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,9.819320207554847
1275,25.08907218519598
1276,36.77895735986531
1277,61.11229742690921
1278,108.74522110372781
1279,121.53084219172597
1280,255.39473116993904
1281,251.03319067955016
1282,253.62152247726917
1283,297.3784131914377
1284,347.4652485609054
1285,443.36762752532957
1286,533.4807299405336
1287,460.02596764862534
1288,267.82159815877674
1289,183.850147511065
1290,110.16047413051128
1291,50.069956661760806
1292,21.97600875198841
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,28.30766617543995
1299,65.39975103624165
1300,157.21053293198347
1301,317.7681668311357
1302,526.2555441230535
1303,717.8378053128719
1304,813.5723930954933
1305,888.0305370390415
1306,904.6058744430542
1307,843.1924474775791
1308,791.0010106801986
1309,765.7859727680683
1310,503.08538826406
1311,464.4696523278951
1312,343.72614261209964
1313,218.85205425471065
1314,126.78781272098422
1315,61.49683319404721
1316,24.26201980020851
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,25.714024367183445
1323,70.46939881704748
1324,152.4089440986514
1325,303.211406108737
1326,491.581218239665
1327,708.6377935230731
1328,817.2962172031403
1329,944.896980947256
1330,950.7856066346168
1331,948.3453198194503
1332,886.7632088005543
1333,830.704126882553
1334,539.5907534480094
1335,462.9613861173391
1336,304.0715848892927
1337,201.62431959807873
1338,112.38873827755451
1339,62.24422254301607
1340,25.404253720119595
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,21.470418051816523
1347,64.9227214962244
1348,99.68156111240387
1349,160.53333748877048
1350,168.27295472323894
1351,154.02710220068693
1352,229.4461820527911
1353,348.948170953989
1354,278.2981244623661
1355,186.36952214688063
1356,285.35364750176666
1357,228.88187001943587
1358,184.9630604714155
1359,166.75824953466653
1360,135.93026004731655
1361,70.9353704854846
1362,48.27066152282059
1363,36.43012787215412
1364,17.004685238655657
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,8.841752955364063
1371,21.66878579389304
1372,37.92810030318797
1373,64.13629047721624
1374,79.79721573516726
1375,139.6428374066949
1376,112.24622223079204
1377,113.72500650733708
1378,144.7939167961478
1379,181.82767310142518
1380,199.8527764543891
1381,195.78548867404461
1382,167.99288493543864
1383,174.3144503340125
1384,149.50735172778369
1385,106.19318797141314
1386,62.86384539753198
1387,31.177179557830094
1388,15.349352770205586
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,18.632030689157546
1395,68.18188748694956
1396,134.6477615766227
1397,289.97740034759045
1398,448.1594634532928
1399,635.9495958566665
1400,789.8482447385787
1401,901.5246431708335
1402,923.94890781641
1403,891.0494046628475
1404,748.9983379662036
1405,703.891219317913
1406,526.5673280239105
1407,460.13609992861745
1408,292.24556898772715
1409,183.5022194802761
1410,118.00818034261465
1411,57.36276462636888
1412,21.80340121462941
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,15.362208189815282
1419,40.77760134190321
1420,82.1537013977766
1421,49.84864040203392
1422,70.9418996091932
1423,215.44782667458057
1424,486.4272541880607
1425,601.9250744640827
1426,708.2035831868649
1427,687.4564061701298
1428,600.217972612381
1429,522.9260601997375
1430,307.76470794975756
1431,265.80472136735915
1432,157.28228890299798
1433,108.53978336378931
1434,78.35503919497133
1435,51.96667783074081
1436,22.484359627403318
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,10.566944922879339
1444,57.44564292132855
1445,140.9262497127056
1446,232.354004663229
1447,377.9420649290085
1448,512.7411887168885
1449,522.2184091329575
1450,489.9152468919754
1451,542.0602464437485
1452,337.30271422863007
1453,351.49816821813585
1454,369.7060317993164
1455,289.89233297109604
1456,206.55657455921173
1457,114.96797378361225
1458,69.04746263623238
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,20.28811986744404
1468,70.37126615345478
1469,165.8996773123741
1470,256.31968256235126
1471,369.88522106409073
1472,549.8715876102448
