,prediction
372,1753.2801255208253
373,1567.6727396267652
374,1281.9016395199299
375,1059.405807904601
376,1019.2044640937447
377,600.3968018558621
378,428.85037315115335
379,151.61036794491113
380,23.809602155685425
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,16.78547642563004
387,118.65160484131425
388,238.15195987142621
389,512.1375469824671
390,616.4885398583115
391,751.08697491467
392,840.7946882611514
393,1048.696407968402
394,1131.7890044626595
395,1364.8667675676943
396,1398.155682063997
397,1132.8994835963845
398,1041.7120427075029
399,1073.8679233315588
400,924.0881415367127
401,665.6089585179091
402,628.4487452843786
403,290.87968430601063
404,104.60047263275833
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,139.45484830822795
411,444.5335201044381
412,942.1293693155051
413,1919.1599751931428
414,3097.86907250762
415,3939.4523222708704
416,4683.162701604367
417,4964.436352676154
418,5091.420214029551
419,5057.183487907648
420,4943.775186975003
421,4437.993035613298
422,2896.3691394174098
423,2454.7285635495186
424,1906.0102208966016
425,1261.8117750933766
426,675.2970730590821
427,400.6846735319495
428,175.03394446928056
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,137.82463836975396
435,389.4480993001163
436,806.3019145962596
437,1699.2374342000485
438,2596.6997069120407
439,3199.646988347769
440,3515.315932188034
441,3808.882599231005
442,3310.3692249655724
443,2502.94529756248
444,1777.7229690474271
445,1006.0858934319019
446,1300.4302717807889
447,1492.5138578420879
448,1232.7309425890446
449,635.1211460463703
450,393.1534412965178
451,257.28630219832064
452,79.02778835266828
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,54.725271182209255
459,201.06011568903924
460,473.1504853633046
461,1205.6280923053623
462,2118.718321208954
463,3198.9368558228016
464,3538.240773464441
465,4048.007253559828
466,4508.114008984566
467,4786.057418739796
468,4683.423789789676
469,4438.134515336752
470,3483.3022147643564
471,2387.4250529319047
472,2031.6302040463686
473,1344.4480653056503
474,678.1202599319815
475,387.13901522666214
476,191.6180955581367
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,133.22206204019486
483,318.6081936384738
484,749.5555594298244
485,1619.0428653019667
486,2587.5009618490935
487,3719.3785620081426
488,4330.584295127392
489,4686.081489812136
490,4824.803042135239
491,4872.284184107781
492,4702.449395209551
493,4319.596378344298
494,2997.4454661941527
495,2531.132740291357
496,1972.85648545146
497,1318.2169044050574
498,682.0446990001202
499,387.46101829290393
500,185.30078241728248
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,110.37257409475744
507,345.7275328029692
508,728.6918282550573
509,1599.073549118042
510,2512.861351658106
511,3600.979170831442
512,4266.079109909534
513,4586.572717362642
514,4714.898927396536
515,3713.188994976282
516,3744.0134625506403
517,3730.0862532520296
518,2846.230980899334
519,2280.7047445786
520,1603.8120946383476
521,1078.6807115328313
522,570.6109201861918
523,218.85915769122542
524,64.89769320063293
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,19.5646978443861
531,143.92063313886524
532,275.7229640954733
533,549.8105387789011
534,913.8879319095612
535,1152.4259067329765
536,1077.7445190149547
537,989.0369032788277
538,1902.6939908570052
539,2944.381342960596
540,3462.827980002165
541,3952.696396383047
542,2739.5718437308074
543,2236.72061229229
544,1620.4304943287373
545,1222.8370160588622
546,591.5589326092601
547,348.64937529824675
548,157.71168101884425
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,38.31485138420015
555,91.54030721001327
556,185.9137971429527
557,304.68536286391316
558,411.191849732995
559,676.84207264781
560,833.607330353558
561,1060.675109988749
562,1165.9744698151947
563,1291.6880893036723
564,1591.8102398371698
565,1864.4256052243709
566,2092.787377547622
567,2065.8231876450777
568,1520.507876601219
569,1071.614670779407
570,576.338072361052
571,319.18564620539547
572,142.85846728026868
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,130.9623378159106
579,286.41670813836157
580,725.5817519429327
581,1726.5103848034144
582,2731.702973894477
583,3784.301009888649
584,4246.810186704397
585,4482.608017101288
586,4537.1204279387
587,4322.855879799127
588,4176.261698516607
589,3728.233005570173
590,2791.2760187530516
591,1964.6749249219895
592,1520.8800297868252
593,1163.831342482567
594,601.8367595846951
595,352.7794768448174
596,150.64828873850405
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,124.64496059909463
603,308.2293615887314
604,712.0210144279897
605,1626.4466290909052
606,2547.9203005206587
607,3789.613334287405
608,4338.433685871363
609,4825.909591276646
610,4930.617230955362
611,4909.930093131065
612,4639.228121395111
613,4318.778598203659
614,2360.1105811053517
615,1932.0286496043207
616,1593.5498594802618
617,1134.473445519805
618,577.3239023905993
619,290.4270517124981
620,152.54154117912054
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,93.40823896642775
627,259.86787997826934
628,410.39658161357045
629,644.4181409172713
630,722.0495431950688
631,764.9158489707113
632,907.9272442129254
633,1449.78920265913
634,1621.1659154999256
635,891.6236710810662
636,1403.7748876020312
637,1259.2812017789483
638,1001.6169795584678
639,740.9398201838136
640,504.81383542835715
641,286.9137240146846
642,114.90571344047785
643,83.60455274898558
644,41.96418298057281
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,20.686119283488953
651,84.21709758426994
652,172.05618501808493
653,305.51027679495513
654,396.6777046251297
655,571.07551362589
656,642.9055210478604
657,583.4400383703411
658,682.1505952061713
659,881.4851452463865
660,929.578767978251
661,856.7206403920054
662,833.4377426415682
663,736.1007181209326
664,728.9888844135404
665,418.0093611896038
666,281.47924947425724
667,94.77438118737192
668,47.140551537740976
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,105.9247732507065
675,346.0008167796582
676,823.6612032732368
677,1604.8451700103283
678,2389.5698035222294
679,3513.8098907840254
680,4107.4960598874095
681,4329.905944279432
682,4273.772667914629
683,4037.4618880856037
684,4045.2617267525197
685,3354.241608774662
686,2597.407789006233
687,1929.7875287675859
688,1268.2207382181286
689,950.416099856794
690,603.4666384640336
691,286.9235062781721
692,125.41328477662057
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,46.099728314056996
699,196.59748125985266
700,417.7407120408118
701,460.732136811018
702,569.8689205496013
703,946.414000723064
704,1784.1163830721378
705,2422.4939122098685
706,3158.000347144604
707,3449.728802998066
708,3076.6074723279476
709,2360.849248791933
710,1461.5855017751455
711,1157.4400643232466
712,876.0324517741799
713,469.1354856026173
714,421.9556715193391
715,272.19372420050206
716,76.19685896772891
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,6.383276027301326
724,56.95294943153858
725,147.7820318609476
726,316.75465452075
727,453.65460748672484
728,550.2378697425127
729,574.6766244649887
730,600.3152269363403
731,520.4734792292118
732,439.444212269783
733,440.96250611543655
734,426.6184548854828
735,314.2384736180305
736,239.32922345995902
737,114.1682485833764
738,41.595261404290795
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,19.8963755344972
748,82.78403441905975
749,175.72321287095545
750,359.70943745076653
751,562.9428834110498
752,604.0583508074284
753,708.8656818330288
754,695.0950602293015
755,673.0477247714996
756,677.6307661056518
757,723.3873458325862
758,580.9037171781063
759,302.905906650424
760,269.3950611680746
761,132.05614160746336
762,74.86950020045042
763,9.332124594412743
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,34.46738356892019
772,131.75493480116128
773,271.85365185141563
774,481.472434848547
775,712.0359942197799
776,829.8082332372666
777,941.5318165004253
778,929.5191217482089
779,865.4851165831088
780,813.354463738203
781,760.2839604914188
782,546.6704698741436
783,426.4115833997726
784,251.91002494990823
785,168.85806036293505
786,82.50718412026762
787,30.95278761293739
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,26.642604411207138
796,107.40017010793089
797,245.81028663665055
798,449.99620339572425
799,675.8867817878723
800,764.7415877044201
801,727.8688058495521
802,722.517139416933
803,696.1881411373615
804,671.521944540739
805,640.0256921589374
806,616.5265474498271
807,420.13541708886623
808,300.27104250490663
809,144.3318729043007
810,56.69460046291351
811,18.733043229952454
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,48.26878134123981
820,126.68795704990625
821,266.38458997160194
822,460.85393436849114
823,719.7291134476661
824,832.5233184635639
825,855.8272677004337
826,915.381049132347
827,962.4164270639419
828,945.1211604058742
829,828.9602799296379
830,558.5830599814653
831,406.8427221894264
832,353.45329206883906
833,200.11941882669925
834,107.20473424717784
835,41.381225482374425
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,11.398367957118898
843,50.403761867433786
844,169.60692209154368
845,296.83702391982075
846,484.55953846871853
847,672.3569168686867
848,727.2188639938831
849,701.1939228415489
850,689.6332958579063
851,595.368855535984
852,642.5622717440128
853,602.5345623672008
854,584.5480070292949
855,393.0259459912777
856,275.42500095963476
857,174.77913849949837
858,98.3786382034421
859,35.88610505852848
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,11.80517614921555
867,48.54181117974222
868,175.71845661252738
869,298.29820832312106
870,522.763900977373
871,718.2107509195804
872,825.5813789963722
873,853.51624122262
874,865.6755042850971
875,878.4129360616207
876,772.9832048356533
877,689.1492907583713
878,534.2480157315731
879,434.0578955501318
880,286.09739238917825
881,201.48702341616152
882,97.82207011431456
883,40.93936993293464
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,1.0703801569179632
891,8.922329253097995
892,26.54595964383334
893,59.12272190228104
894,96.48602510243654
895,102.10496063455939
896,132.60050997957586
897,192.8054266244173
898,208.49718170911072
899,303.8267663598061
900,438.2719748586416
901,387.48365146815775
902,391.1597412854433
903,321.64401950240136
904,232.74620121270416
905,144.27469477951527
906,80.74415759816766
907,45.09212870746851
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,8.072822542022914
915,28.43136967476457
916,81.49743217304349
917,125.46625111699103
918,292.67143440842625
919,452.03291223943233
920,384.1937286257744
921,456.9901354640722
922,447.7162557184696
923,499.7525045603513
924,508.9038205057382
925,483.047941160202
926,436.79444403648375
927,248.37832277566193
928,187.57836729437113
929,100.7074706017971
930,51.40708342194557
931,15.654087063297629
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,2.388863795273937
939,21.025692864507437
940,34.92905400004238
941,74.17748176977038
942,110.79317669570446
943,207.1674211397767
944,319.398413041234
945,313.2484163582325
946,335.9831942796707
947,278.9664216980338
948,220.63367654532192
949,188.42247438579798
950,166.46267468780277
951,154.41836884617805
952,125.07259775698185
953,81.46314246878028
954,45.83563320636749
955,13.857538148481398
956,12.20725491195917
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,4.6648941592779005
963,17.37029255675152
964,60.08901074789464
965,133.09407052248716
966,301.9314746439457
967,371.95139416158196
968,339.96931659579275
969,183.3835190668702
970,281.467166224122
971,281.18992958664893
972,304.299747928977
973,366.83444994091985
974,359.27306361794473
975,325.41331138014795
976,249.06926804333924
977,171.85781709998847
978,113.85495366901159
979,37.40465002432465
980,7.502372016292065
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,10.045636333711444
987,37.16615027859807
988,93.29932337030768
989,148.6600165620446
990,199.76022687703372
991,287.62353320270773
992,333.42079010009763
993,362.9266942799091
994,274.053670348227
995,248.1962284773588
996,345.4816999197006
997,306.6569290012121
998,262.4531217008829
999,196.93399630486965
1000,128.12091297358273
1001,95.26606198623776
1002,57.146560915186996
1003,15.660487407445906
1004,6.68417751872912
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,13.301154643390328
1011,45.71408247202635
1012,84.17370323985814
1013,125.21201450899243
1014,193.15146588832138
1015,270.4656314089894
1016,297.0662858784199
1017,343.55378404855725
1018,424.2663219720125
1019,398.5821830481291
1020,335.502451595664
1021,276.3500502973795
1022,262.8608549594879
1023,244.7057014212012
1024,176.93909796774386
1025,121.24589595124125
1026,94.10124227777123
1027,38.36059357859194
1028,6.110587454633787
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,11.638175888545812
1035,44.87600226402282
1036,102.5458417519927
1037,178.08525322526694
1038,239.98476293385028
1039,360.54499357938766
1040,448.9538788050413
1041,474.93232195079327
1042,454.8001961141824
1043,425.1634862422943
1044,331.40492637455463
1045,258.2372909903526
1046,233.94946591258048
1047,172.238231921196
1048,135.1871247164905
1049,87.0997637271881
1050,39.711087657138705
1051,8.677834282256663
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,1.6311527645448223
1059,18.98884665593505
1060,43.978009511902926
1061,115.07696008756756
1062,183.40388340801
1063,202.90646607130765
1064,243.19132247418165
1065,274.4352184295654
1066,240.68803669810293
1067,239.18504186421632
1068,242.73188851475715
1069,220.14270017892122
1070,201.05121621340513
1071,190.88388104885817
1072,153.16182374954224
1073,100.17496711984276
1074,53.74493468217552
1075,31.27418490797281
1076,4.138679144228808
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,7.331038859998807
1083,45.22390883155167
1084,61.9845342669636
1085,110.35883757993578
1086,172.72999813556672
1087,196.35119152665138
1088,228.85271432697772
1089,274.0950686842203
1090,273.0923051744699
1091,346.89257444143294
1092,362.3906965792179
1093,314.5614870965481
1094,251.6900694608688
1095,217.90828895419835
1096,207.77558690607546
1097,129.35711948499082
1098,89.12694288343191
1099,32.13547333907336
1100,4.6526541986502705
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,2.1986822747276165
1107,23.710051287710666
1108,48.220961197838186
1109,107.13249749913811
1110,130.33903787657619
1111,162.08686542212962
1112,171.33277424722908
1113,228.63176294267177
1114,234.89987623840568
1115,277.4149370670319
1116,286.93593620359894
1117,234.71072482019662
1118,208.06838011443614
1119,217.53177186101675
1120,191.77666681408883
1121,137.41686553582548
1122,121.99886145517229
1123,59.1086291257292
1124,16.836789960041642
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,23.520127192139626
1131,71.97474173158407
1132,189.64588020890952
1133,374.6858134925365
1134,575.4205582290888
1135,767.2066688776016
1136,931.7300779223442
1137,1001.1768768846988
1138,1023.7607595026493
1139,1016.7793963193893
1140,1002.2331440091133
1141,888.4758739292621
1142,571.3095369100571
1143,477.2912544250488
1144,371.46306206881997
1145,246.32641794383525
1146,158.37767067253588
1147,81.03583471700549
1148,22.93815733473748
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,29.780114497616886
1155,86.43439408019185
1156,183.0644033163786
1157,345.50034720003606
1158,499.0707627385855
1159,627.4697193682193
1160,697.0080033302307
1161,732.9997269451618
1162,652.5585189700126
1163,500.5594201147556
1164,352.85208039879797
1165,206.51632885336875
1166,261.56361552178856
1167,294.6156966984272
1168,247.52475467920303
1169,140.8606541968882
1170,85.53680913001298
1171,52.24609942808747
1172,13.055959433689713
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,13.059132776688784
1179,41.02327840179205
1180,105.49704000949859
1181,258.9536315873265
1182,407.3438978970051
1183,635.6899762630462
1184,701.5655634820461
1185,802.9713970541953
1186,893.2147557020187
1187,958.9090213000774
1188,968.508833527565
1189,915.4677263617515
1190,702.7032879710197
1191,470.858045732975
1192,396.99881259799
1193,264.8547059655189
1194,162.58850473612546
1195,78.8748192563653
1196,29.881599230132995
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,27.89441685900092
1203,75.18149873390793
1204,179.97851880937813
1205,331.7964849203825
1206,513.2381627529859
1207,744.7952478468418
1208,858.5806777238846
1209,950.9169961273669
1210,969.5136575102806
1211,959.8248328506946
1212,937.1359347939491
1213,861.341780179739
1214,593.0499305784703
1215,491.1452221602201
1216,384.2025886595249
1217,264.9866449177265
1218,149.02262546271086
1219,78.93953527808189
1220,27.98893461730331
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,24.49515158459544
1227,79.40820702463388
1228,173.45128386765717
1229,326.91917370557786
1230,492.56334267854686
1231,708.6586729824543
1232,837.1516215205193
1233,913.1503124177456
1234,934.8800603091717
1235,716.9564723432064
1236,760.8503845095635
1237,731.3681757688522
1238,572.4025147944689
1239,454.22072243392466
1240,317.0890349417925
1241,213.94160376638175
1242,118.83557184711098
1243,47.7765128865838
1244,12.077215458266437
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,4.965199508657679
1251,29.374922489002344
1252,58.69832456856966
1253,113.059705542773
1254,200.69590482115746
1255,233.35057227462528
1256,220.76728104650974
1257,211.09581587165593
1258,385.60958262383934
1259,570.1511390089988
1260,684.8698257744312
1261,778.4942831933498
1262,528.5666736245155
1263,443.35869880914686
1264,318.6530026048422
1265,238.49327240735292
1266,128.45521612688898
1267,72.00383732691407
1268,24.517048402503132
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,7.211731572914868
1275,18.934548900648952
1276,36.1232418872416
1277,61.84982655420899
1278,89.54537343084812
1279,142.57956084161995
1280,169.0742039769888
1281,219.1092527925968
1282,240.5294146209955
1283,265.79527753293513
1284,326.11366614103315
1285,380.82815208435056
1286,413.2018912196159
1287,435.1539984852075
1288,307.4957818865776
1289,213.30704677551984
1290,125.00503141433
1291,66.46245284602045
1292,24.54001409076154
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,27.440256422571835
1299,67.57689828313887
1300,177.28297373503446
1301,353.39518673121927
1302,520.907243129611
1303,738.2023524999619
1304,837.269068479538
1305,873.6537929713726
1306,875.975327861309
1307,856.474530941248
1308,830.4158667147159
1309,746.4583929419517
1310,556.2193197369576
1311,387.11798619925975
1312,295.4728877931833
1313,226.63434045016766
1314,129.63009781166912
1315,72.83388169035315
1316,27.27977991979569
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,24.541784809716045
1323,74.80171922519803
1324,172.20691273212432
1325,333.284489813447
1326,500.89053812026975
1327,740.6103585720062
1328,860.2360617041587
1329,954.9213879704475
1330,968.3094484269618
1331,970.638332337141
1332,916.7680908501147
1333,839.8737123548984
1334,467.7759902715683
1335,384.1440025448799
1336,315.0265358448028
1337,225.15483500808477
1338,117.80298299118876
1339,62.95526171475649
1340,30.231705781817436
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,19.313429098762573
1347,59.67686893567443
1348,94.11660138666629
1349,138.4802842184901
1350,145.5932944536209
1351,153.92158881425857
1352,182.7382991284132
1353,297.31319922208786
1354,331.7564087212086
1355,184.94654234647751
1356,285.23467235863205
1357,261.66878549605605
1358,202.35352098047733
1359,149.96276776492596
1360,111.53793464899063
1361,66.30449612997472
1362,26.620475790090858
1363,19.656051411665974
1364,9.862337946519256
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,5.248611662629991
1371,19.232834557257593
1372,36.88669434003532
1373,65.71755752786994
1374,80.03319140151143
1375,128.9884922862053
1376,141.18523878604174
1377,122.93759576752781
1378,146.24867939203978
1379,186.28267321139575
1380,200.14565551578997
1381,179.4615461423993
1382,169.29721583426
1383,154.958195592463
1384,155.85194291174412
1385,97.38316361680627
1386,58.652650751173496
1387,18.910999411717057
1388,8.698256037617101
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,21.509843914210794
1395,81.64838757365942
1396,183.1641988903284
1397,327.59202115237713
1398,468.3700246274471
1399,706.2652962684631
1400,810.967062395811
1401,864.8271388828754
1402,885.5732169806956
1403,808.2550678789615
1404,805.8730237662792
1405,637.2737931489944
1406,515.4679035723209
1407,381.55453748703
1408,250.913202470541
1409,189.66382349431515
1410,124.06506081819533
1411,58.66642157882452
1412,18.791466223821043
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,11.071326897852122
1419,39.98686050027609
1420,82.46604334339499
1421,95.50499958246947
1422,126.25889789611101
1423,196.42981574088336
1424,344.45967098772525
1425,473.2456531226635
1426,626.9288452148437
1427,685.5602902650833
1428,573.0085342347621
1429,475.32415522634983
1430,285.3108755171299
1431,231.32734235823153
1432,181.15958191305398
1433,104.22576253116131
1434,93.74145794212818
1435,54.85112534947693
1436,13.400635780580341
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,5.797624069266021
1444,41.81564332097769
1445,131.1725296854973
1446,248.86992239356042
1447,382.44059429168703
1448,465.0837556600571
1449,500.40712838172914
1450,512.940843987465
1451,463.6463092088699
1452,227.00816180706025
1453,292.2436893582344
1454,357.59152672290804
1455,275.4742851018906
1456,222.5987355351448
1457,116.03660761713982
1458,45.91743156462908
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,17.384488537162543
1468,72.03065109550953
1469,140.61933410167694
1470,271.72558014392854
1471,430.64679633378984
1472,477.1191076397896
1473,592.9066228151322
1474,595.2791899681091
1475,582.1030145645142
